airline,flight_number,departure_time,arrival_time,origin,destination,duration,stops,price,currency,source_platform,lead_time,scraped_at,date,route,lead_time_days,duration_minutes,stops_count,departure_hour,arrival_hour,day_of_week,month,previous_price,baseline_7d,std_7d,baseline_30d,price_change_1d,price_7d_ago,price_change_7d,z_score,price_vs_7d_baseline,anomaly_prediction,anomaly_score,alert_level,inflation_percent
IndiGo,6E-2971ECONOMY,20:35,23:11,DEL,HYD,02h 36m,Non-stop,6179,INR,EaseMyTrip,T+30,2025-11-24 11:12:54+00:00,2025-11-24,DEL-HYD,30,156,0,20,23,0,11,6990.0,7201.428571428572,830.6902465505897,8475.4,-0.11602288984263232,6929.0,-0.10824072737768797,-1.2308180765022438,-0.14197579845268793,1,0.4478069820559985,NORMAL,-14.197579845268793
Air India Express,IX-5892ECONOMY,08:45,10:59,DEL,HYD,02h 14m,Non-stop,7637,INR,EaseMyTrip,T+2,2025-11-25 11:47:43+00:00,2025-11-25,DEL-HYD,2,134,0,8,10,1,11,6179.0,7094.285714285715,915.7022285811942,8408.733333333334,0.23596051140961327,8064.0,-0.05295138888888884,0.5926755104169363,0.07650020136931124,1,0.4387499475908086,NORMAL,7.650020136931124
Air India,AI-9198ECONOMY,12:30,14:35,DEL,HYD,02h 05m,Non-stop,7552,INR,EaseMyTrip,T+5,2025-11-26 11:51:47+00:00,2025-11-26,DEL-HYD,5,125,0,12,14,2,11,7637.0,7033.285714285715,852.3701688596916,8362.466666666667,-0.011130024878879152,6059.0,0.2464102987291632,0.6085551849007409,0.07375134564215058,1,0.4240677120521148,NORMAL,7.375134564215058
IndiGo,6E-3550ECONOMY,07:30,09:23,DEL,HYD,01h 53m,Non-stop,7492,INR,EaseMyTrip,T+7,2025-11-27 11:04:59+00:00,2025-11-27,DEL-HYD,7,113,0,7,9,3,11,7552.0,7246.571428571428,748.3989259619135,8292.2,-0.00794491525423724,6402.0,0.17025929397063422,0.3279381662836079,0.033868233253164126,1,0.40930845607276045,NORMAL,3.3868233253164126
IndiGo,6E-7017ECONOMY,20:15,23:01,DEL,HYD,02h 46m,Non-stop,6985,INR,Cleartrip,T+14,2025-11-28 11:51:44+00:00,2025-11-28,DEL-HYD,14,166,0,20,23,4,11,7492.0,7402.285714285715,650.3603396799068,8194.866666666667,-0.06767218366257344,8219.0,-0.15013991969826013,-0.6416223266183384,-0.056372549019607865,1,0.41935466308868885,NORMAL,-5.6372549019607865
IndiGo,6E-3966ECONOMY,20:30,22:51,DEL,HYD,02h 21m,Non-stop,8243,INR,EaseMyTrip,T+1,2025-11-29 11:10:50+00:00,2025-11-29,DEL-HYD,1,141,0,20,22,5,11,6985.0,7226.0,551.8725698323183,8149.7,0.1801002147458841,7747.0,0.0640247837872725,1.8428167218186016,0.14074176584555764,1,0.4389382643374469,WATCH,14.074176584555765
IndiGo,6E-1677ECONOMY,16:50,18:38,DEL,HYD,01h 48m,Non-stop,7272,INR,EaseMyTrip,T+7,2025-11-30 11:53:08+00:00,2025-11-30,DEL-HYD,7,108,0,16,18,6,11,8243.0,7296.857142857143,652.5696459820484,8127.266666666666,-0.117796918597598,6990.0,0.040343347639484994,-0.038091172352547505,-0.0034065546810760905,1,0.44353906208655963,NORMAL,-0.34065546810760905
Akasa Air,QP-103ECONOMY,22:00,00:16,DEL,HYD,02h 16m,Non-stop,6938,INR,Cleartrip,T+7,2025-12-01 11:01:33+00:00,2025-12-01,DEL-HYD,7,136,0,22,0,0,12,7272.0,7337.142857142857,639.0329747807509,8023.533333333334,-0.045929592959295884,6179.0,0.12283541026056,-0.6246044772256093,-0.05440031152647973,1,0.4470191965710001,NORMAL,-5.440031152647973
Akasa Air,QP-8321ECONOMY,12:55,14:51,DEL,HYD,01h 56m,Non-stop,7771,INR,EaseMyTrip,T+1,2025-12-02 11:30:35+00:00,2025-12-02,DEL-HYD,1,116,0,12,14,1,12,6938.0,7445.571428571428,444.5787733509978,7888.7,0.12006341885269523,7637.0,0.01754615686788008,0.7319930481063333,0.04370766898827694,1,0.4378637967116733,NORMAL,4.370766898827694
Air India Express,IX-1867ECONOMY,05:20,08:23,DEL,HYD,03h 03m,Non-stop,6821,INR,MakeMyTrip,T+7,2025-12-03 11:14:24+00:00,2025-12-03,DEL-HYD,7,183,0,5,8,2,12,7771.0,7464.714285714285,456.90907712793006,7808.0,-0.12224938875305624,7552.0,-0.09679555084745761,-1.408845474816539,-0.08623428319905069,1,0.44570967837181,NORMAL,-8.623428319905068
Air India Express,IX-2589ECONOMY,08:05,10:01,DEL,HYD,01h 56m,Non-stop,6462,INR,EaseMyTrip,T+14,2025-12-04 11:01:48+00:00,2025-12-04,DEL-HYD,14,116,0,8,10,3,12,6821.0,7360.285714285715,513.6482954596114,7746.7,-0.052631578947368474,7492.0,-0.13747997864388684,-1.7488342163813286,-0.12204495167113083,1,0.45015833968747115,NORMAL,-12.204495167113084
Air India,AI-7549ECONOMY,06:20,08:41,DEL,HYD,02h 21m,Non-stop,6984,INR,Cleartrip,T+10,2025-12-05 11:41:58+00:00,2025-12-05,DEL-HYD,10,141,0,6,8,4,12,6462.0,7213.142857142857,608.4158195870676,7623.033333333334,0.08077994428969348,6985.0,-0.000143163922691536,-0.37662212218343755,-0.03176740869840766,1,0.42388739525058605,NORMAL,-3.176740869840766
IndiGo,6E-7101ECONOMY,16:05,18:22,DEL,HYD,02h 17m,Non-stop,6868,INR,MakeMyTrip,T+7,2025-12-06 11:08:07+00:00,2025-12-06,DEL-HYD,7,137,0,16,18,5,12,6984.0,7213.0,608.4784301846646,7588.466666666666,-0.016609392898052744,8243.0,-0.1668082008977314,-0.5669880523049886,-0.04783030639123809,1,0.43914063165467365,NORMAL,-4.783030639123808
Akasa Air,QP-1017ECONOMY,16:20,19:12,DEL,HYD,02h 52m,Non-stop,6751,INR,Cleartrip,T+30,2025-12-07 11:43:20+00:00,2025-12-07,DEL-HYD,30,172,0,16,19,6,12,6868.0,7016.571428571428,410.185265923762,7540.733333333334,-0.017035527082119972,7272.0,-0.07164466446644668,-0.6474426329608537,-0.03784917338545479,1,0.4659911781297416,NORMAL,-3.7849173385454793
Akasa Air,QP-2027ECONOMY,09:10,11:10,DEL,HYD,02h 00m,Non-stop,7067,INR,MakeMyTrip,T+7,2025-12-08 11:07:00+00:00,2025-12-08,DEL-HYD,7,120,0,9,11,0,12,6751.0,6942.142857142857,403.32345521157697,7442.733333333334,0.046807880314027495,6938.0,0.01859325454021321,0.30957074587106537,0.01798538944335837,1,0.4557161232639838,NORMAL,1.7985389443358368
Air India,AI-8003ECONOMY,12:05,14:28,DEL,HYD,02h 23m,Non-stop,6501,INR,EaseMyTrip,T+14,2025-12-09 11:52:44+00:00,2025-12-09,DEL-HYD,14,143,0,12,14,1,12,7067.0,6960.571428571428,406.0405797219629,7335.933333333333,-0.08009056176595442,7771.0,-0.16342813022776992,-1.1318362043668662,-0.06602495690009025,1,0.45893813724350324,NORMAL,-6.602495690009025
Akasa Air,QP-6002ECONOMY,12:10,14:26,DEL,HYD,02h 16m,Non-stop,7510,INR,Cleartrip,T+3,2025-12-10 11:08:08+00:00,2025-12-10,DEL-HYD,3,136,0,12,14,2,12,6501.0,6779.142857142857,228.47715317686698,7166.533333333334,0.15520689124750042,6821.0,0.10101158187948989,3.1988193685667015,0.10780966831036376,1,0.5063399493570373,HIGH,10.780966831036377
Air India,AI-9485ECONOMY,05:50,08:07,DEL,HYD,02h 17m,Non-stop,7370,INR,Cleartrip,T+7,2025-12-11 11:39:01+00:00,2025-12-11,DEL-HYD,7,137,0,5,8,3,12,7510.0,6877.571428571428,360.04483847748924,7161.3,-0.018641810918774926,6462.0,0.14051377282575062,1.367686795652701,0.07159919406767346,1,0.44970606732280316,NORMAL,7.1599194067673455
Air India,AI-8618ECONOMY,10:50,13:58,DEL,HYD,03h 08m,Non-stop,6722,INR,EaseMyTrip,T+21,2025-12-12 11:20:35+00:00,2025-12-12,DEL-HYD,21,188,0,10,13,4,12,7370.0,7007.285714285715,348.7595706145325,7146.266666666666,-0.08792401628222524,6984.0,-0.03751431844215347,-0.8180011054120362,-0.040712727569264695,1,0.44302392376243277,NORMAL,-4.0712727569264695
Akasa Air,QP-9514ECONOMY,05:40,08:50,DEL,HYD,03h 10m,Non-stop,6561,INR,MakeMyTrip,T+14,2025-12-13 11:30:27+00:00,2025-12-13,DEL-HYD,14,190,0,5,8,5,12,6722.0,6969.857142857143,365.3397635860872,7116.3,-0.023951204998512332,6868.0,-0.04470005824111822,-1.1191148175164394,-0.05866076369673501,1,0.456144471253886,NORMAL,-5.8660763696735
IndiGo,6E-1842ECONOMY,06:35,09:31,DEL,HYD,02h 56m,Non-stop,8077,INR,Cleartrip,T+2,2025-12-14 11:14:04+00:00,2025-12-14,DEL-HYD,2,176,0,6,9,6,12,6561.0,6926.0,396.68711431890773,7120.766666666666,0.23106233805822285,6751.0,0.19641534587468512,2.9015311021035064,0.16618538839156805,1,0.519510157689451,WATCH,16.618538839156805
Akasa Air,QP-4218ECONOMY,10:45,13:23,DEL,HYD,02h 38m,Non-stop,7975,INR,EaseMyTrip,T+1,2025-12-15 11:06:47+00:00,2025-12-15,DEL-HYD,1,158,0,10,13,0,12,8077.0,7115.428571428572,575.4936597226304,7165.033333333334,-0.012628451157608023,7067.0,0.12848450544785628,1.4936244979409756,0.12080388692579502,1,0.46045885785282875,WATCH,12.080388692579502
Akasa Air,QP-824ECONOMY,05:35,08:19,DEL,HYD,02h 44m,Non-stop,8079,INR,EaseMyTrip,T+3,2025-12-16 11:27:33+00:00,2025-12-16,DEL-HYD,3,164,0,5,8,1,12,7975.0,7245.142857142857,659.0264103386168,7211.733333333334,0.01304075235109714,6501.0,0.24273188740193818,1.265286382724322,0.11509188421799821,1,0.44619605318424244,WATCH,11.50918842179982
Akasa Air,QP-8315ECONOMY,16:05,18:45,DEL,HYD,02h 40m,Non-stop,8373,INR,Cleartrip,T+1,2025-12-17 11:34:43+00:00,2025-12-17,DEL-HYD,1,160,0,16,18,2,12,8079.0,7470.571428571428,631.3659417334325,7207.566666666667,0.03639064240623835,7510.0,0.11491344873502007,1.4293272914768402,0.12079779707040972,1,0.4290872733926682,WATCH,12.079779707040972
IndiGo,6E-5292ECONOMY,10:10,12:37,DEL,HYD,02h 27m,Non-stop,8574,INR,MakeMyTrip,T+7,2025-12-18 11:34:10+00:00,2025-12-18,DEL-HYD,7,147,0,10,12,3,12,8373.0,7593.857142857143,718.5825001513746,7255.7,0.024005732712289563,7370.0,0.1633649932157395,1.3639948884594082,0.12907048930526543,1,0.4240718724726737,WATCH,12.907048930526543
Air India Express,IX-1183ECONOMY,18:30,20:21,DEL,HYD,01h 51m,Non-stop,10291,INR,EaseMyTrip,T+2,2025-12-19 11:26:40+00:00,2025-12-19,DEL-HYD,2,111,0,18,20,4,12,8574.0,7765.857142857143,795.9946458302755,7272.7,0.20025658968975968,6722.0,0.5309431716750967,3.172311359593335,0.32515958131748857,1,0.5369536716043971,HIGH,32.51595813174886
Air India Express,IX-4547ECONOMY,20:55,00:03,DEL,HYD,03h 08m,Non-stop,8600,INR,MakeMyTrip,T+10,2025-12-20 11:06:34+00:00,2025-12-20,DEL-HYD,10,188,0,20,0,5,12,10291.0,8275.714285714286,1100.6568817885789,7413.766666666666,-0.1643183364104558,6561.0,0.3107757963725042,0.2946292524503605,0.039185223545658454,1,0.46349631931097757,NORMAL,3.9185223545658454
Air India,AI-8372ECONOMY,18:05,19:57,DEL,HYD,01h 52m,Non-stop,10246,INR,Cleartrip,T+3,2025-12-21 11:48:00+00:00,2025-12-21,DEL-HYD,3,112,0,18,19,6,12,8600.0,8567.0,799.9643742067421,7487.033333333334,0.19139534883720932,8077.0,0.2685402996161941,2.0988434662042597,0.19598459203922025,1,0.48609348667339625,WATCH,19.598459203922026
Akasa Air,QP-4663ECONOMY,22:45,01:40,DEL,HYD,02h 55m,Non-stop,9740,INR,MakeMyTrip,T+2,2025-12-22 11:48:50+00:00,2025-12-22,DEL-HYD,2,175,0,22,1,0,12,10246.0,8876.857142857143,978.6486309483729,7554.6,-0.049385125902791316,7975.0,0.22131661442006267,0.8819742140817348,0.0972351861984615,1,0.457137433962605,NORMAL,9.72351861984615
Air India Express,IX-5350ECONOMY,05:00,07:55,DEL,HYD,02h 55m,Non-stop,7811,INR,EaseMyTrip,T+14,2025-12-23 11:08:53+00:00,2025-12-23,DEL-HYD,14,175,0,5,7,1,12,9740.0,9129.0,933.9125583622088,7621.033333333334,-0.19804928131416832,8079.0,-0.03317242232949624,-1.4112670273021715,-0.1443750684631394,1,0.43992629081782,NORMAL,-14.43750684631394
Air India,AI-6888ECONOMY,12:20,15:19,DEL,HYD,02h 59m,Non-stop,8426,INR,Cleartrip,T+7,2025-12-24 11:29:42+00:00,2025-12-24,DEL-HYD,7,179,0,12,15,2,12,7811.0,9090.714285714286,988.055280890304,7648.4,0.07873511714249126,8373.0,0.006329869819658329,-0.6727500966497888,-0.0731201382886777,1,0.42590567368962046,NORMAL,-7.312013828867769
Air India Express,IX-8233ECONOMY,06:15,09:11,DEL,HYD,02h 56m,Non-stop,9105,INR,EaseMyTrip,T+2,2025-12-25 11:49:51+00:00,2025-12-25,DEL-HYD,2,176,0,6,9,3,12,8426.0,9098.285714285714,981.822236844269,7723.3,0.08058390695466411,8574.0,0.061931420573827944,0.006838596094408091,0.0007379726165055445,1,0.4126414087889369,NORMAL,0.07379726165055445
IndiGo,6E-953ECONOMY,20:50,22:53,DEL,HYD,02h 03m,Non-stop,8088,INR,Cleartrip,T+30,2025-12-26 11:28:50+00:00,2025-12-26,DEL-HYD,30,123,0,20,22,4,12,9105.0,9174.142857142857,954.7022971536494,7772.233333333334,-0.11169686985172977,10291.0,-0.21407054707997275,-1.1376770123849964,-0.11839175321945217,1,0.4411214463840073,NORMAL,-11.839175321945216
Akasa Air,QP-1504ECONOMY,05:35,07:32,DEL,HYD,01h 57m,Non-stop,8124,INR,MakeMyTrip,T+21,2025-12-27 11:44:25+00:00,2025-12-27,DEL-HYD,21,117,0,5,7,5,12,8088.0,8859.42857142857,885.7915212100413,7790.1,0.004451038575667754,8600.0,-0.05534883720930228,-0.830250181695049,-0.0830108359133126,1,0.4261615515056938,NORMAL,-8.30108359133126
Akasa Air,QP-7599ECONOMY,14:05,16:03,DEL,HYD,01h 58m,Non-stop,8532,INR,EaseMyTrip,T+21,2025-12-28 11:22:05+00:00,2025-12-28,DEL-HYD,21,118,0,14,16,6,12,8124.0,8791.42857142857,926.3677918161155,7811.166666666667,0.05022156573116687,10246.0,-0.16728479406597696,-0.2800492134122765,-0.029509262268443193,1,0.4502683692484762,NORMAL,-2.9509262268443193
Akasa Air,QP-1578ECONOMY,12:25,15:23,DEL,HYD,02h 58m,Non-stop,8161,INR,EaseMyTrip,T+21,2025-12-29 11:27:40+00:00,2025-12-29,DEL-HYD,21,178,0,12,15,0,12,8532.0,8546.57142857143,668.428968338646,7862.733333333334,-0.043483356774495996,9740.0,-0.1621149897330596,-0.5768323140299441,-0.045114164410122726,1,0.44933589024495596,NORMAL,-4.511416441012273
Akasa Air,QP-5058ECONOMY,06:10,08:07,DEL,HYD,01h 57m,Non-stop,8100,INR,EaseMyTrip,T+10,2025-12-30 11:12:07+00:00,2025-12-30,DEL-HYD,10,117,0,6,8,1,12,8161.0,8321.0,418.1307610464874,7860.0,-0.007474574194338945,7811.0,0.03699910382793492,-0.5285427923238334,-0.026559307775507746,1,0.43063012501582776,NORMAL,-2.6559307775507746
Akasa Air,QP-6929ECONOMY,20:50,23:16,DEL,HYD,02h 26m,Non-stop,9975,INR,MakeMyTrip,T+3,2025-12-31 11:51:54+00:00,2025-12-31,DEL-HYD,3,146,0,20,23,2,12,8100.0,8362.285714285714,370.9917853024323,7887.6,0.2314814814814814,8426.0,0.18383574649893197,4.347035027742198,0.19285567855678565,1,0.5307865806378431,HIGH,19.285567855678565
IndiGo,6E-4458ECONOMY,10:55,13:28,DEL,HYD,02h 33m,Non-stop,7778,INR,MakeMyTrip,T+21,2026-01-01 11:40:42+00:00,2026-01-01,DEL-HYD,21,153,0,10,13,3,1,9975.0,8583.57142857143,716.4525704568772,7988.833333333333,-0.22025062656641603,9105.0,-0.14574409665019217,-1.124389054892666,-0.0938503786302739,1,0.4428603889214079,NORMAL,-9.38503786302739
IndiGo,6E-7452ECONOMY,09:45,11:25,DEL,HYD,01h 40m,Non-stop,8136,INR,MakeMyTrip,T+30,2026-01-02 11:21:15+00:00,2026-01-02,DEL-HYD,30,100,0,9,11,4,1,7778.0,8394.0,730.9037784368847,7989.066666666667,0.046027256364103986,8088.0,0.005934718100890191,-0.3529876402496651,-0.030736240171551077,1,0.4223113930251209,NORMAL,-3.0736240171551077
IndiGo,6E-5099ECONOMY,09:15,11:18,DEL,HYD,02h 03m,Non-stop,9897,INR,Cleartrip,T+3,2026-01-03 11:31:00+00:00,2026-01-03,DEL-HYD,3,123,0,9,11,5,1,8136.0,8400.857142857143,727.7729564846838,8032.9,0.21644542772861364,8124.0,0.21824224519940927,2.05578243023701,0.17809407203346583,1,0.47063273277230583,WATCH,17.809407203346584
IndiGo,6E-2626ECONOMY,09:30,12:36,DEL,HYD,03h 06m,Non-stop,9463,INR,EaseMyTrip,T+7,2026-01-04 11:03:39+00:00,2026-01-04,DEL-HYD,7,186,0,9,12,6,1,9897.0,8654.142857142857,902.8324740451335,8147.4,-0.04385167222390618,8532.0,0.10911861228316933,0.8959105549593994,0.09346473200283922,1,0.4481671761738043,NORMAL,9.346473200283922
Air India Express,IX-7177ECONOMY,08:45,11:29,DEL,HYD,02h 44m,Non-stop,8096,INR,MakeMyTrip,T+14,2026-01-05 11:56:43+00:00,2026-01-05,DEL-HYD,14,164,0,8,11,0,1,9463.0,8787.142857142857,949.2230908434835,8230.033333333333,-0.14445736024516542,8161.0,-0.007964710207082448,-0.7281142481781648,-0.07865387741830598,1,0.4503737596008266,NORMAL,-7.865387741830599
Air India Express,IX-3243ECONOMY,20:00,23:08,DEL,HYD,03h 08m,Non-stop,7774,INR,Cleartrip,T+5,2026-01-06 11:34:39+00:00,2026-01-06,DEL-HYD,5,188,0,20,23,1,1,8096.0,8777.857142857143,956.6579724177583,8270.966666666667,-0.03977272727272729,8100.0,-0.0402469135802469,-1.0493375603405035,-0.11436243795264056,1,0.43384627292807704,NORMAL,-11.436243795264057
Air India Express,IX-6349ECONOMY,12:05,15:04,DEL,HYD,02h 59m,Non-stop,7962,INR,MakeMyTrip,T+2,2026-01-07 11:14:55+00:00,2026-01-07,DEL-HYD,2,179,0,12,15,2,1,7774.0,8731.285714285714,1002.0165857385887,8305.066666666668,0.024183174684846875,9975.0,-0.20180451127819554,-0.767737505780577,-0.08810680803023607,1,0.438219223450244,NORMAL,-8.810680803023608
Air India Express,IX-6258ECONOMY,08:30,10:33,DEL,HYD,02h 03m,Non-stop,7626,INR,EaseMyTrip,T+5,2026-01-08 11:23:00+00:00,2026-01-08,DEL-HYD,5,123,0,8,10,3,1,7962.0,8443.714285714286,865.0931961905719,8334.9,-0.04220045214770163,7778.0,-0.019542298791463075,-0.9452325938003926,-0.09684296010557314,1,0.4185232370460078,NORMAL,-9.684296010557315
Akasa Air,QP-7862ECONOMY,09:45,12:16,DEL,HYD,02h 31m,Non-stop,7082,INR,Cleartrip,T+10,2026-01-09 11:58:50+00:00,2026-01-09,DEL-HYD,10,151,0,9,12,4,1,7626.0,8422.0,886.2371766820182,8372.4,-0.07133490689745603,8136.0,-0.1295476892822025,-1.5120105940678585,-0.15910710045119925,1,0.44373734409394155,NORMAL,-15.910710045119924
Akasa Air,QP-7659ECONOMY,10:05,12:25,DEL,HYD,02h 20m,Non-stop,7295,INR,EaseMyTrip,T+5,2026-01-10 11:27:49+00:00,2026-01-10,DEL-HYD,5,140,0,10,12,5,1,7082.0,8271.42857142857,1022.056726596393,8358.133333333333,0.030076249646992403,9897.0,-0.2629079519046176,-0.9553565335656357,-0.11804835924006896,1,0.45389871272155424,NORMAL,-11.804835924006895
Air India Express,IX-9725ECONOMY,08:40,11:47,DEL,HYD,03h 07m,Non-stop,7068,INR,MakeMyTrip,T+21,2026-01-11 11:17:12+00:00,2026-01-11,DEL-HYD,21,187,0,8,11,6,1,7295.0,7899.714285714285,775.8145642453617,8355.633333333333,-0.031117203564084983,9463.0,-0.25309098594526047,-1.0720529415728326,-0.10528409707403519,1,0.4700741305247162,NORMAL,-10.528409707403519
Akasa Air,QP-4673ECONOMY,07:10,08:52,DEL,HYD,01h 42m,Non-stop,7561,INR,Cleartrip,T+5,2026-01-12 11:06:11+00:00,2026-01-12,DEL-HYD,5,102,0,7,8,0,1,7068.0,7557.571428571428,416.2899058520015,8367.166666666666,0.06975099037917376,8096.0,-0.06608201581027673,0.008236018650402917,0.00045366047294104206,1,0.4623534620135033,NORMAL,0.045366047294104206
Air India,AI-4227ECONOMY,06:45,09:06,DEL,HYD,02h 21m,Non-stop,6617,INR,Cleartrip,T+21,2026-01-13 11:44:24+00:00,2026-01-13,DEL-HYD,21,141,0,6,9,1,1,7561.0,7481.142857142857,343.7539956477482,8400.5,-0.12485121015738654,7774.0,-0.1488294314381271,-2.513840909731161,-0.1155094714329361,1,0.4902134632270663,WATCH,-11.55094714329361
Air India,AI-3336ECONOMY,08:30,10:32,DEL,HYD,02h 02m,Non-stop,10254,INR,Cleartrip,T+2,2026-01-14 11:15:19+00:00,2026-01-14,DEL-HYD,2,122,0,8,10,2,1,6617.0,7315.857142857143,443.2348619604794,8351.833333333334,0.5496448541635182,7962.0,0.2878673700075358,6.628862278899067,0.40161293472105597,-1,0.6273166472368767,HIGH,40.1612934721056
Air India,AI-4266ECONOMY,08:45,11:39,DEL,HYD,02h 54m,Non-stop,10343,INR,Cleartrip,T+3,2026-01-15 11:53:10+00:00,2026-01-15,DEL-HYD,3,174,0,8,11,3,1,10254.0,7643.285714285715,1200.2402140524014,8427.8,0.008679539691827554,7626.0,0.3562811434565958,2.2493116412081977,0.353213838476347,1,0.5317531875046988,HIGH,35.3213838476347
IndiGo,6E-9642ECONOMY,05:05,07:12,DEL,HYD,02h 07m,Non-stop,11425,INR,Cleartrip,T+2,2026-01-16 11:50:00+00:00,2026-01-16,DEL-HYD,2,127,0,5,7,4,1,10343.0,8031.428571428572,1574.644600869543,8503.266666666666,0.10461181475393988,7082.0,0.6132448460886755,2.155134832772707,0.4225364638918534,-1,0.5800058712266728,HIGH,42.25364638918534
IndiGo,6E-1828ECONOMY,12:55,14:38,DEL,HYD,01h 43m,Non-stop,7959,INR,EaseMyTrip,T+5,2026-01-17 11:59:59+00:00,2026-01-17,DEL-HYD,5,103,0,12,14,5,1,11425.0,8651.857142857143,1949.2487808188553,8605.0,-0.3033698030634573,7295.0,0.09102124742974649,-0.35544828842528886,-0.08008189818866307,1,0.5021663895565365,NORMAL,-8.008189818866306
Air India Express,IX-6271ECONOMY,05:25,07:24,DEL,HYD,01h 59m,Non-stop,6813,INR,Cleartrip,T+21,2026-01-18 11:13:54+00:00,2026-01-18,DEL-HYD,21,119,0,5,7,6,1,7959.0,8746.714285714286,1887.3892651213268,8584.5,-0.1439879381831889,7068.0,-0.0360780984719864,-1.0245444972317257,-0.2210789357636337,1,0.519365919064472,NORMAL,-22.10789357636337
IndiGo,6E-2099ECONOMY,14:50,17:55,DEL,HYD,03h 05m,Non-stop,6553,INR,Cleartrip,T+21,2026-01-19 11:14:01+00:00,2026-01-19,DEL-HYD,21,185,0,14,17,0,1,6813.0,8710.285714285714,1927.230717401324,8468.566666666668,-0.0381623367092323,7561.0,-0.13331569898161622,-1.119370760753853,-0.24767106212687784,1,0.5161074531178298,NORMAL,-24.767106212687786
Air India,AI-9795ECONOMY,10:20,12:16,DEL,HYD,01h 56m,Non-stop,7888,INR,Cleartrip,T+5,2026-01-20 11:39:27+00:00,2026-01-20,DEL-HYD,5,116,0,10,12,1,1,6553.0,8566.285714285714,2060.4684511283403,8400.333333333334,0.2037234854265222,6617.0,0.19208100347589552,-0.32919005089074543,-0.07918084183843632,1,0.5002558300358242,NORMAL,-7.918084183843632
Air India Express,IX-966ECONOMY,22:50,01:17,DEL,HYD,02h 27m,Non-stop,7910,INR,Cleartrip,T+3,2026-01-21 11:49:15+00:00,2026-01-21,DEL-HYD,3,147,0,22,1,2,1,7888.0,8747.857142857143,1910.6177385487467,8321.733333333334,0.002789046653143945,10254.0,-0.22859371952408813,-0.4385268313763048,-0.09577855801420754,1,0.4799326779816513,NORMAL,-9.577855801420753
IndiGo,6E-7686ECONOMY,18:35,20:22,DEL,HYD,01h 47m,Non-stop,7987,INR,MakeMyTrip,T+7,2026-01-22 11:00:39+00:00,2026-01-22,DEL-HYD,7,107,0,18,20,3,1,7910.0,8413.0,1805.1497629467344,8260.733333333334,0.009734513274336276,10343.0,-0.22778690902059362,-0.23599149984353415,-0.05063592059907285,1,0.4678859650116479,NORMAL,-5.063592059907284
IndiGo,6E-7216ECONOMY,14:20,16:36,DEL,HYD,02h 16m,Non-stop,7111,INR,MakeMyTrip,T+10,2026-01-23 11:05:48+00:00,2026-01-23,DEL-HYD,10,136,0,14,16,4,1,7987.0,8076.428571428572,1592.4304126232967,8266.6,-0.1096782271190685,11425.0,-0.3775929978118162,-0.606261073498445,-0.11953657026620679,1,0.48827186903728376,NORMAL,-11.953657026620679
Air India Express,IX-4003ECONOMY,20:20,22:26,DEL,HYD,02h 06m,Non-stop,7092,INR,Cleartrip,T+10,2026-01-24 11:24:05+00:00,2026-01-24,DEL-HYD,10,126,0,20,22,5,1,7111.0,7460.142857142857,615.8290965766889,8222.766666666666,-0.0026719167486991546,7959.0,-0.10893328307576333,-0.5978003624533389,-0.04934796346297465,1,0.43589253885313334,NORMAL,-4.934796346297466
Air India,AI-4650ECONOMY,07:20,09:06,DEL,HYD,01h 46m,Non-stop,8553,INR,Cleartrip,T+1,2026-01-25 11:15:52+00:00,2026-01-25,DEL-HYD,1,106,0,7,9,6,1,7092.0,7336.285714285715,585.200738859658,8155.666666666667,0.20600676818950925,6813.0,0.25539409951563186,2.0791400367764674,0.16584881411379837,1,0.4886504552509749,WATCH,16.584881411379836
Air India Express,IX-2436ECONOMY,20:45,22:26,DEL,HYD,01h 41m,Non-stop,8763,INR,EaseMyTrip,T+1,2026-01-26 11:50:06+00:00,2026-01-26,DEL-HYD,1,101,0,20,22,0,1,8553.0,7584.857142857143,686.635621119718,8171.166666666667,0.024552788495264766,6553.0,0.3372501144513964,1.7158196005351758,0.15532828568199797,1,0.49638202629534434,WATCH,15.532828568199797
Akasa Air,QP-4662ECONOMY,07:05,09:26,DEL,HYD,02h 21m,Non-stop,6572,INR,EaseMyTrip,T+21,2026-01-27 11:11:49+00:00,2026-01-27,DEL-HYD,21,141,0,7,9,1,1,8763.0,7900.571428571428,639.5797727526021,8192.466666666667,-0.25002852904256534,7888.0,-0.1668356997971603,-2.0772567944942457,-0.16816143497757852,1,0.48413727916280763,WATCH,-16.816143497757853
Akasa Air,QP-316ECONOMY,09:05,11:04,DEL,HYD,01h 59m,Non-stop,6979,INR,EaseMyTrip,T+7,2026-01-28 11:56:41+00:00,2026-01-28,DEL-HYD,7,119,0,9,11,2,1,6572.0,7712.571428571428,813.6245770507041,8127.133333333333,0.06192939744370052,7910.0,-0.11769911504424779,-0.9016092301814933,-0.0951137289768097,1,0.43622080941456437,NORMAL,-9.51137289768097
IndiGo,6E-5528ECONOMY,12:55,15:39,DEL,HYD,02h 44m,Non-stop,7475,INR,EaseMyTrip,T+10,2026-01-29 11:32:51+00:00,2026-01-29,DEL-HYD,10,164,0,12,15,3,1,6979.0,7579.571428571428,851.198734558664,8087.733333333334,0.07107035391889949,7987.0,-0.06410416927507201,-0.12285195492642201,-0.013796483027687212,1,0.42113513185079654,NORMAL,-1.3796483027687212
